name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people,row_number
Waffle Stories,true,false,4.0,69,+91 9916992866,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,138
Bun Town,true,false,4.0,203,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Donut, Cup Cake","Cafe, Bakery",500,139
Gud Dhani,true,false,4.0,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,140
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,141
Cafe Orio,false,false,4.0,147,+91 7795442826,BTM,Cafe,"Sandwiches, Oreo Shake, Burgers, Pasta, Veg Burger, Paneer Tikka Sandwich, Oreo Milkshake","Cafe, Fast Food",400,142
Gogula's Sweets & Chats,true,false,4.0,201,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,143
Gorbandh,true,false,4.0,84,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,144
Ovenstory Pizza,true,false,4.0,144,18002700913,BTM,Delivery,"Pizza, Lava Cake",Pizza,750,145
Roti Wala,true,false,4.0,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,146
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,147
Pecos Hideout,false,true,4.0,165,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",148
Gud Dhani,true,false,4.0,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,149
Waffle Head,true,false,4.0,36,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,150
Cafe Orio,false,false,4.0,147,+91 7795442826,BTM,Cafe,"Sandwiches, Oreo Shake, Burgers, Pasta, Veg Burger, Paneer Tikka Sandwich, Oreo Milkshake","Cafe, Fast Food",400,151
Waffle Head,true,false,4.0,48,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Chocolate Waffles, Marshmallow, Chocolate Overload, Kitkat Waffles","Desserts, Beverages",300,152
Gogula's Sweets & Chats,true,false,4.0,221,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole Bhature, Chaat, Kulfi, Kachori, Pav Bhaji, Samosa, Barfi","Mithai, Street Food, Fast Food",200,153
Waffle Stories,true,false,4.0,71,+91 9916992866,BTM,Dessert Parlor,"Waffles, Red Velvet Waffle, Brownie Sundae, Nutella Waffle","Desserts, Beverages",300,154
Sweet Truth,true,false,4.0,30,+91 7710055553,BTM,Bakery,"Chocolate Decadence, Chocolate Fantasy, Pancakes, Pan Cake","Bakery, Desserts",500,155
Bun Town,true,false,4.0,207,+91 8026686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Donut, Brownie","Cafe, Bakery",500,156
Gud Dhani,true,false,4.0,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,157
Pecos Hideout,false,true,4.0,165,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",158
Cafe Orio,false,false,4.0,147,+91 7795442826,BTM,Cafe,"Sandwiches, Oreo Shake, Burgers, Pasta, Veg Burger, Paneer Tikka Sandwich, Oreo Milkshake","Cafe, Fast Food",400,159
Chai Point,true,false,4.0,113,+91 8880141000,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250,160
Kannur Food Point,false,false,4.0,137,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, North Indian",200,161
Roti Wala,true,false,4.0,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,162
Gorbandh,true,false,4.0,84,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,163
Kesar Sweet Shop and Fast Food,false,false,4.0,213,080 26686062,BTM,Quick Bites,"Chole Bhature, Puri Sabzi, Chaat, Panipuri, Rasmalai, Jalebi, Pav Bhaji","North Indian, South Indian, Chinese, Street Food, Mithai",500,164
Pecos Hideout,false,true,4.0,165,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",165
Pecos Hideout,false,true,4.0,165,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",166
Sweet Truth,true,false,4.0,29,+91 7710055553,BTM,Bakery,"Chocolate Decadence, Chocolate Fantasy, Pancakes, Pan Cake","Bakery, Desserts",500,167
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,168
Gogula's Sweets & Chats,true,false,4.0,203,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,169
Easy Bites,true,false,4.0,75,080 43334321,BTM,"Takeaway, Delivery","Potato Wedges, Chicken Shawarama, Popcorn Chicken","Fast Food, Sandwich",300,170
Roti Wala,true,false,4.0,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,171
Swad Punjab Da,true,false,4.0,130,+91 8360151853,BTM,Quick Bites,"Lassi, Veg Thali, Roti, Aloo Paratha, Egg Curry",North Indian,150,172
KFC,true,false,4.0,351,080 33994444,BTM,Quick Bites,"Burgers, Chicken Bucket, Paneer Zinger Burger","Burger, Fast Food",400,173
Gorbandh,true,false,4.0,85,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,174
Waffle Head,true,false,4.0,36,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,175
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,176
Gud Dhani,true,false,4.0,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,177
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,178
Kannur Food Point,false,false,4.0,139,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, Chinese",200,179
The Biriyani Pedia,true,false,4.0,58,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Chai, Beef Biryani","Biryani, North Indian",300,180
Chai Point,true,false,4.0,113,+91 8880141000,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250,181
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,182
Roti Wala,true,false,4.0,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,183
Gorbandh,true,false,4.0,85,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,184
Waffle Head,true,false,4.0,36,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,185
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,186
Waffle Stories,true,false,4.0,71,+91 9916992866,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,187
Gud Dhani,true,false,4.0,827,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,188
Waffle Stories,true,false,4.0,71,+91 9916992866,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,189
Bun Town,true,false,4.0,204,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,190
Roti Wala,true,false,4.0,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,191
Chai Point,true,false,4.0,113,+91 8880141000,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250,192
Gogula's Sweets & Chats,true,false,4.0,206,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,193
Gorbandh,true,false,4.0,85,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,194
Waffle Head,true,false,4.0,36,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,195
Bun Town,true,false,4.0,205,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,196
Gogula's Sweets & Chats,true,false,4.0,206,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,197
Kannur Food Point,false,false,4.0,139,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, Chinese",200,198
Gogula's Sweets & Chats,true,false,4.0,208,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,199
Roti Wala,true,false,4.0,200,080 71967538,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,200
Chai Point,true,false,4.0,113,+91 8880141000,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250,201
C. K. Mega Hot Food,true,false,4.0,101,080 45128753,BTM,Casual Dining,"Chicken Lollipop, Garlic Butter Noodle","Chinese, Momos",600,202
Gorbandh,true,false,4.0,85,080 49652562,BTM,Quick Bites,"Aloo Paratha, Samosa, Kachori, Poha, Chaat","Fast Food, North Indian",400,203
Waffle Head,true,false,4.0,38,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,204
Gud Dhani,true,false,4.0,830,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,205
Waffle Stories,true,false,4.0,70,+91 9916992866,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,206
Bun Town,true,false,4.0,205,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,207
Pecos Hideout,false,true,4.0,169,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",208
Gogula's Sweets & Chats,true,false,4.0,208,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,209
Pecos Hideout,false,true,4.0,169,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",210
Kannur Food Point,false,false,4.0,140,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, Chinese",200,211
Pecos Hideout,false,true,4.0,169,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",212
Pecos Hideout,false,true,4.0,169,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",213
Gogula's Sweets & Chats,true,false,4.0,208,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,214
Roti Wala,true,false,4.0,201,080 71967538,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,215
C. K. Mega Hot Food,true,false,4.0,102,080 45128753,BTM,Casual Dining,"Chicken Lollipop, Garlic Butter Noodle","Chinese, Momos",600,216
Waffle Head,true,false,4.0,39,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,217
Chai Point,true,false,4.0,113,+91 8880141000,BTM,"Beverage Shop, Quick Bites","Chai, Masala Tea, Samosa, Banana Cake, Egg Puff, Ginger Tea","Tea, Beverages, Fast Food",250,218
Gogula's Sweets & Chats,true,false,4.0,208,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,219
Kannur Food Point,false,false,4.0,141,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, Chinese",200,220
The Biriyani Pedia,true,false,4.0,59,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Chai, Beef Biryani","Biryani, North Indian",300,221
Gogula's Sweets & Chats,true,false,4.0,208,+91 9649640353,BTM,"Sweet Shop, Quick Bites","Chole, Kulfi, Kachori, Samosa, Chaat, Pav Bhaji, Barfi","Mithai, Street Food, Fast Food",200,222
The Biriyani Pedia,true,false,4.0,59,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Chai, Beef Biryani","Biryani, North Indian",300,223
KFC,true,false,4.0,358,080 33994444,BTM,Quick Bites,"Burgers, Chicken Bucket, Paneer Zinger Burger","Burger, Fast Food",400,224
C. K. Mega Hot Food,true,false,4.0,103,080 45128753,BTM,Casual Dining,"Chicken Lollipop, Garlic Butter Noodle","Chinese, Momos",600,225
Gud Dhani,true,false,4.0,832,080 50060017,BTM,Casual Dining,"Buttermilk, Jal-jeera, Churma, Palak Kofta, Lassi, Gulab Jamun, Dahi Bhindi",Rajasthani,500,226
Waffle Head,true,false,4.0,39,080 49653258,BTM,"Dessert Parlor, Beverage Shop","Marshmallow, Chocolate Waffles","Desserts, Beverages, Bakery, Ice Cream",300,227
Waffle Stories,true,false,4.0,70,+91 9916992866,BTM,Dessert Parlor,"Waffles, Brownie Sundae","Desserts, Beverages",300,228
Bun Town,true,false,4.0,205,080 26686499,BTM,"Cafe, Bakery","Tea, Chocolate Muffin, Veg Burger, Coffee, Burgers, Brownie, Donut","Cafe, Bakery",500,229
Pecos Hideout,false,true,4.0,171,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",230
Pecos Hideout,false,true,4.0,171,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",231
C. K. Mega Hot Food,true,false,4.0,103,080 45128753,BTM,Casual Dining,"Chicken Lollipop, Garlic Butter Noodle","Chinese, Momos",600,232
Kannur Food Point,false,false,4.0,141,+91 9886165106,BTM,Quick Bites,"Roast Chicken, Thalassery Biryani","Kerala, Chinese",200,233
The Biriyani Pedia,true,false,4.0,59,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Chai, Beef Biryani","Biryani, North Indian",300,234
Royal Biryani Kitchen,true,false,4.0,197,080 45128743,BTM,Quick Bites,"Mutton Biryani, Dragon Chicken, Chicken Dum Biryani, Vegetable Biryani, Paneer Biryani","Biryani, North Indian, Kebab",600,235
Pecos Hideout,false,true,4.0,171,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",236
Pecos Hideout,false,true,4.0,171,+91 7259166661,BTM,Bar,"Chicken Steak, Beer, Beef Steak, Cheese Nachos, Honey Chilli Potatoes, French Fries, Masala Peanuts",Finger Food,"1,100",237
Sweet Truth,true,false,4.0,29,+91 7710055553,BTM,Bakery,"Chocolate Decadence, Chocolate Fantasy, Pancakes, Pan Cake","Bakery, Desserts",500,238
Sweet Truth,true,false,4.0,29,+91 7710055553,BTM,Bakery,"Chocolate Decadence, Chocolate Fantasy, Pancakes, Pan Cake","Bakery, Desserts",500,239
Kalingas,true,false,3.9,173,080 42038180,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",250,240
Alankrutha,true,false,3.9,255,080 71967536,BTM,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Dum Biryani","Andhra, Biryani, North Indian, Chinese",500,241
Amontron,true,false,3.9,435,+91 9742326196,BTM,Casual Dining,"Katla Kalia, Basanti Pulao, Biryani, Aloo Posto, Mutton Kosha, Ilish, Mutton Dak Bunglow",Bengali,650,242
PHEW (Play Hard Eat Wild),true,true,3.9,486,+91 9365075799,BTM,Cafe,"Noodles, Shawarma, Brownie, Chicken Nachos, Veg Platter, Manchurian, Onion Rings","Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,243
Pathaan Sir,true,false,3.9,183,080 42244044,BTM,Quick Bites,"Rolls, Momos, Paratha, Chicken Tikka Roll, Mutton Keema, Egg Roll","Fast Food, Rolls, Momos",250,244
Bathinda Junction,true,false,3.9,362,+91 9740701619,BTM,Casual Dining,"Lassi, Shikanji, Dal Makhani, Makke Ki Roti, Butter Chicken, Paneer Punjabi, Chicken Curry",North Indian,600,245
Funky Punjab,true,false,3.9,124,+91 8884449474,BTM,Quick Bites,"Roti, Dal Makhani, Lassi, Panneer Butter Masala, Kulcha, Masala Papad, Butter Chicken","North Indian, Chinese",400,246
Vyanjan,true,false,3.9,199,+91 9916937446,BTM,Quick Bites,"Poha, Jalebi, Paratha, Bhindi Masala, Kachori, Puri Sabzi, Samosa","North Indian, Street Food",300,247
Bathinda Junction,true,false,3.9,362,+91 9740701619,BTM,Casual Dining,"Lassi, Shikanji, Dal Makhani, Makke Ki Roti, Butter Chicken, Paneer Punjabi, Chicken Curry",North Indian,600,248
Kalingas,true,false,3.9,173,080 42038180,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",250,249
Amontron,true,false,3.9,435,+91 9742326196,BTM,Casual Dining,"Katla Kalia, Basanti Pulao, Biryani, Aloo Posto, Mutton Kosha, Ilish, Mutton Dak Bunglow",Bengali,650,250
The Biriyani Pedia,true,false,3.9,55,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Biryani, Chai",Biryani,300,251
Savoury Restaurant,true,false,3.9,420,080 49994999,BTM,Casual Dining,"Shawarma, Bamboo Biryani, Chicken Shawarama, Chicken Grill, Chicken Kebab, Fish, Appam","Arabian, North Indian, Chinese, Fast Food",800,252
PHEW (Play Hard Eat Wild),true,true,3.9,487,+91 9365075799,BTM,Cafe,"Noodles, Shawarma, Brownie, Chicken Nachos, Veg Platter, Manchurian, Onion Rings","Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,253
Royal Biryani Kitchen,true,false,3.9,187,080 45128743,BTM,Quick Bites,"Mutton Biryani, Dragon Chicken, Chicken Dum Biryani, Vegetable Biryani, Paneer Biryani","Biryani, North Indian, Kebab",600,254
Kalingas,true,false,3.9,179,080 42038180,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",250,255
The Biriyani Pedia,true,false,3.9,56,+91 9809202588,BTM,Quick Bites,"Chicken Stew, Ghee Rice, Chai, Beef Biryani",Biryani,300,256
Krishna Sagar,true,false,3.9,52,+91 9844610631,BTM,Quick Bites,Masala Dosa,"South Indian, North Indian, Chinese",300,257
Savoury Restaurant,true,false,3.9,420,080 49994999,BTM,Casual Dining,"Shawarma, Bamboo Biryani, Chicken Shawarama, Chicken Grill, Chicken Kebab, Fish, Appam","Arabian, North Indian, Chinese, Fast Food",800,258
Amontron,true,false,3.9,438,+91 9742326196,BTM,Casual Dining,"Katla Kalia, Basanti Pulao, Biryani, Aloo Posto, Mutton Kosha, Ilish, Mutton Dak Bunglow",Bengali,650,259
PHEW (Play Hard Eat Wild),true,true,3.9,487,+91 9365075799,BTM,Cafe,"Noodles, Shawarma, Brownie, Chicken Nachos, Veg Platter, Manchurian, Onion Rings","Continental, Lebanese, Middle Eastern, North Indian, Chinese, BBQ, Cafe",700,260
Kairali,true,false,3.9,170,+91 9844034033,BTM,Quick Bites,"Beef Fry, Fish Fry, Appam, Masala Prawn, Egg Roast, Chicken Curry, Biryani","Kerala, South Indian, Seafood, Biryani",300,261
El Salver,true,true,3.9,74,+91 9916802277,BTM,Casual Dining,Fish Curry,"Biryani, Chinese, Continental, North Indian, Kerala, South Indian",700,262
Empire Restaurant,true,false,3.9,95,080 43334321,BTM,"Takeaway, Delivery","Biryani, Chicken Grill","Kerala, Seafood, South Indian, Chinese, North Indian, Charcoal Chicken, Beverages",400,263
Al-Bek,true,false,3.9,169,080 43334333,BTM,"Takeaway, Delivery","Naan, Mutton Biryani","Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls",450,264
Fillers,true,false,3.9,138,+91 9663577118,BTM,Quick Bites,"Pizza Parantha, Chai, Paratha, Fries, Cheese Maggi, Rajma Chawal","North Indian, Fast Food",300,265
Funky Punjab,true,false,3.9,124,+91 8884449474,BTM,Quick Bites,"Roti, Dal Makhani, Lassi, Panneer Butter Masala, Kulcha, Masala Papad, Butter Chicken","North Indian, Chinese",400,266
Alankrutha,true,false,3.9,255,080 71967536,BTM,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Dum Biryani","Andhra, Biryani, North Indian, Chinese",500,267
Vyanjan,true,false,3.9,201,+91 9916937446,BTM,Quick Bites,"Poha, Jalebi, Paratha, Bhindi Masala, Kachori, Puri Sabzi, Samosa","North Indian, Street Food",300,268
